"user.index","sugg.select.utime","sugg.select.slot","sugg.select.update","sugg.decision.utime","sugg.decision.slot","send","jbsteps10","jbsteps30","jbsteps40","jbsteps60","jbsteps90","jbsteps120"
32,2016-01-04 01:00:00,5,2015-12-27,2016-01-04 01:05:04,5,FALSE,NA,NA,NA,NA,NA,NA
32,2016-01-04 14:15:00,1,2015-12-27,2016-01-04 14:16:32,1,TRUE,0,0,0,0,18,95
32,2016-01-04 17:30:00,2,2015-12-27,2016-01-04 17:32:29,2,TRUE,0,15,15,15,15,15
32,2016-01-04 19:00:00,3,2015-12-27,2016-01-04 19:01:47,3,TRUE,12,26,38,183,486,751
32,2016-01-04 22:50:00,4,2015-12-27,2016-01-04 22:51:31,4,TRUE,NA,NA,NA,NA,NA,NA
32,2016-01-05 01:00:00,5,2015-12-27,2016-01-05 01:05:07,5,FALSE,NA,NA,NA,NA,NA,NA
32,2016-01-05 14:15:00,1,2015-12-27,2016-01-05 14:18:57,1,FALSE,NA,NA,NA,NA,NA,NA
32,2016-01-05 19:00:00,3,2015-12-27,2016-01-05 19:04:04,3,FALSE,NA,NA,NA,NA,NA,NA
32,2016-01-06 01:00:00,5,2015-12-27,2016-01-06 01:02:01,5,FALSE,211,469,469,469,826,826
32,2016-01-06 14:15:00,1,2015-12-27,2016-01-06 14:17:17,1,FALSE,NA,NA,NA,NA,NA,NA
32,2016-01-06 17:30:00,2,2015-12-27,2016-01-06 17:32:15,2,TRUE,NA,NA,NA,NA,NA,NA
32,2016-01-06 19:00:00,3,2015-12-27,2016-01-06 19:02:20,3,FALSE,0,0,0,141,141,295
32,2016-01-07 01:00:00,5,2015-12-27,2016-01-07 01:01:39,5,FALSE,0,170,255,255,255,255
32,2016-01-07 14:15:00,1,2015-12-27,2016-01-07 14:24:07,1,FALSE,0,269,351,495,495,607
32,2016-01-07 17:30:00,2,2015-12-27,2016-01-07 17:45:10,2,TRUE,141,314,329,329,459,459
32,2016-01-07 22:50:00,4,2015-12-27,2016-01-07 22:51:30,4,FALSE,NA,NA,NA,NA,NA,NA
33,2015-12-11 16:00:00,2,2015-12-11,2015-12-11 16:00:48,2,TRUE,0,0,0,0,0,90
33,2015-12-12 01:30:00,5,2015-12-11,2015-12-12 01:32:03,5,FALSE,16,58,205,522,800,1417
33,2015-12-12 14:05:00,1,2015-12-12,2015-12-12 14:06:43,1,FALSE,97,371,476,774,1085,1607
33,2015-12-12 20:00:00,3,2015-12-11,2015-12-12 20:01:01,3,FALSE,0,72,214,262,262,381
33,2015-12-12 23:00:00,4,2015-12-11,2015-12-12 23:01:42,4,TRUE,66,367,367,367,404,504
33,2015-12-13 01:30:00,5,2015-12-11,2015-12-13 01:31:32,5,TRUE,455,932,985,1185,1185,1245
33,2015-12-13 14:05:00,1,2015-12-12,2015-12-13 14:06:59,1,FALSE,66,66,130,465,865,1417
33,2015-12-13 16:00:00,2,2015-12-11,2015-12-13 16:01:30,2,TRUE,242,556,718,858,1117,1606
33,2015-12-13 23:00:00,4,2015-12-11,2015-12-13 23:00:54,4,TRUE,62,62,62,118,268,328
33,2015-12-14 01:30:00,5,2015-12-11,2015-12-14 01:32:00,5,TRUE,0,0,0,22,110,142
33,2015-12-14 16:00:00,2,2015-12-11,2015-12-14 16:02:01,2,TRUE,55,94,233,775,1166,1280
33,2015-12-15 14:05:00,1,2015-12-12,2015-12-15 14:05:57,1,TRUE,141,154,236,283,406,1128
33,2015-12-15 16:00:00,2,2015-12-11,2015-12-15 16:01:31,2,TRUE,424,1183,1210,1539,1668,1853
33,2015-12-16 01:30:00,5,2015-12-11,2015-12-16 01:32:13,5,FALSE,54,133,133,276,276,402
33,2015-12-16 14:05:00,1,2015-12-12,2015-12-16 14:06:46,1,TRUE,107,107,127,152,196,196
33,2015-12-16 16:00:00,2,2015-12-11,2015-12-16 16:01:44,2,FALSE,0,0,0,0,0,37
33,2015-12-16 23:00:00,4,2015-12-11,2015-12-16 23:01:31,4,TRUE,147,1037,1203,1226,1392,1867
33,2015-12-17 01:30:00,5,2015-12-11,2015-12-17 01:31:11,5,TRUE,30,91,91,91,332,792
33,2015-12-17 20:00:00,3,2015-12-11,2015-12-17 20:01:31,3,FALSE,217,701,948,1237,1638,1981
33,2015-12-18 01:30:00,5,2015-12-11,2015-12-18 01:31:31,5,TRUE,61,172,222,315,315,562
33,2015-12-18 14:05:00,1,2015-12-12,2015-12-18 14:06:31,1,TRUE,152,152,152,152,208,208
33,2015-12-18 16:00:00,2,2015-12-11,2015-12-18 16:00:53,2,TRUE,0,0,0,124,124,175
33,2015-12-18 23:00:00,4,2015-12-11,2015-12-18 23:00:51,4,TRUE,261,360,360,360,448,448
33,2015-12-19 01:30:00,5,2015-12-11,2015-12-19 01:31:45,5,FALSE,76,116,116,147,339,339
33,2015-12-19 14:05:00,1,2015-12-12,2015-12-19 14:06:31,1,TRUE,0,57,57,57,122,122
33,2015-12-19 16:00:00,2,2015-12-11,2015-12-19 16:01:01,2,TRUE,0,39,58,121,121,121
33,2015-12-19 20:00:00,3,2015-12-11,2015-12-19 20:01:24,3,FALSE,162,162,162,261,421,421
33,2015-12-19 23:00:00,4,2015-12-11,2015-12-19 23:02:10,4,TRUE,0,0,0,19,44,93
33,2015-12-20 01:30:00,5,2015-12-11,2015-12-20 01:32:59,5,TRUE,0,436,572,572,572,572
33,2015-12-20 14:05:00,1,2015-12-12,2015-12-20 14:06:32,1,FALSE,0,0,0,175,453,752
33,2015-12-20 20:00:00,3,2015-12-11,2015-12-20 20:01:11,3,TRUE,0,236,402,594,613,1051
33,2015-12-20 23:00:00,4,2015-12-11,2015-12-20 23:01:38,4,TRUE,53,123,140,200,268,404
33,2015-12-21 01:30:00,5,2015-12-11,2015-12-21 01:31:30,5,TRUE,65,174,174,174,174,174
33,2015-12-21 16:00:00,2,2015-12-11,2015-12-21 16:01:41,2,TRUE,20,20,20,115,301,323
33,2015-12-21 20:00:00,3,2015-12-11,2015-12-21 20:01:07,3,TRUE,42,288,288,288,633,1235
33,2015-12-22 01:30:00,5,2015-12-11,2015-12-22 01:31:35,5,FALSE,173,173,251,251,251,251
33,2015-12-22 14:05:00,1,2015-12-12,2015-12-22 14:06:39,1,FALSE,0,0,0,23,23,23
33,2015-12-22 16:00:00,2,2015-12-11,2015-12-22 16:01:31,2,FALSE,0,18,18,39,39,61
33,2015-12-22 20:00:00,3,2015-12-11,2015-12-22 20:00:50,3,FALSE,50,50,50,50,838,1084
33,2015-12-22 23:00:00,4,2015-12-11,2015-12-22 23:01:50,4,FALSE,338,359,414,1098,1408,1408
33,2015-12-23 01:30:00,5,2015-12-11,2015-12-23 01:31:06,5,TRUE,43,164,234,234,329,550
33,2015-12-23 14:05:00,1,2015-12-12,2015-12-23 14:06:31,1,FALSE,0,0,0,0,33,105
33,2015-12-23 16:00:00,2,2015-12-11,2015-12-23 16:02:00,2,TRUE,92,133,133,250,350,364
33,2015-12-23 20:00:00,3,2015-12-11,2015-12-23 20:01:17,3,FALSE,0,164,164,425,751,845
33,2015-12-23 23:00:00,4,2015-12-11,2015-12-23 23:01:50,4,TRUE,22,22,46,46,121,317
33,2015-12-24 01:30:00,5,2015-12-11,2015-12-24 01:32:01,5,FALSE,134,134,134,205,297,316
33,2015-12-24 14:05:00,1,2015-12-12,2015-12-24 14:06:31,1,TRUE,185,212,212,479,540,795
33,2015-12-24 16:00:00,2,2015-12-11,2015-12-24 16:01:31,2,TRUE,120,317,317,317,363,363
33,2015-12-24 23:00:00,4,2015-12-11,2015-12-24 23:01:33,4,FALSE,0,77,164,409,523,646
33,2015-12-25 01:30:00,5,2015-12-11,2015-12-25 01:30:52,5,TRUE,234,479,612,612,612,797
33,2015-12-25 14:05:00,1,2015-12-12,2015-12-25 14:07:21,1,FALSE,0,0,21,21,21,21
33,2015-12-25 16:00:00,2,2015-12-11,2015-12-25 16:01:45,2,TRUE,44,258,335,540,653,1158
33,2015-12-25 23:00:00,4,2015-12-11,2015-12-25 23:02:51,4,TRUE,0,0,0,0,94,149
33,2015-12-26 16:00:00,2,2015-12-11,2015-12-26 16:01:31,2,TRUE,0,186,271,676,975,1543
33,2015-12-26 20:00:00,3,2015-12-11,2015-12-26 20:03:42,3,TRUE,0,114,191,378,562,678
33,2015-12-26 23:00:00,4,2015-12-11,2015-12-26 23:02:27,4,TRUE,324,632,632,632,884,1306
33,2015-12-27 01:30:00,5,2015-12-11,2015-12-27 01:31:31,5,FALSE,22,22,22,43,134,134
33,2015-12-27 14:05:00,1,2015-12-12,2015-12-27 14:06:42,1,TRUE,0,455,639,746,746,1043
33,2015-12-27 20:00:00,3,2015-12-11,2015-12-27 20:02:20,3,TRUE,0,25,25,627,912,1172
33,2015-12-28 01:30:00,5,2015-12-11,2015-12-28 01:32:31,5,FALSE,21,93,161,161,303,369
33,2015-12-28 14:05:00,1,2015-12-12,2015-12-28 14:06:41,1,FALSE,194,312,312,312,312,343
33,2015-12-28 20:00:00,3,2015-12-11,2015-12-28 20:01:45,3,FALSE,0,0,0,0,0,78
33,2015-12-28 23:00:00,4,2015-12-11,2015-12-28 23:01:33,4,TRUE,0,0,0,0,0,89
33,2015-12-29 01:30:00,5,2015-12-11,2015-12-29 01:31:50,5,TRUE,0,0,0,106,154,154
33,2015-12-29 14:05:00,1,2015-12-12,2015-12-29 14:06:35,1,FALSE,0,95,95,166,224,224
33,2015-12-29 16:00:00,2,2015-12-11,2015-12-29 16:01:36,2,FALSE,0,54,54,469,754,847
33,2015-12-29 20:00:00,3,2015-12-11,2015-12-29 20:01:37,3,TRUE,386,505,544,722,1163,1763
33,2015-12-29 23:00:00,4,2015-12-11,2015-12-29 23:01:39,4,FALSE,162,162,162,204,437,544
33,2015-12-30 01:30:00,5,2015-12-11,2015-12-30 01:31:47,5,TRUE,0,0,25,56,129,129
33,2015-12-30 14:05:00,1,2015-12-12,2015-12-30 14:06:31,1,FALSE,0,0,0,0,234,511
33,2015-12-30 16:00:00,2,2015-12-11,2015-12-30 16:01:24,2,TRUE,48,73,110,110,165,165
33,2015-12-30 20:00:00,3,2015-12-11,2015-12-30 20:01:47,3,FALSE,116,116,159,178,354,525
33,2015-12-30 23:00:00,4,2015-12-11,2015-12-30 23:00:49,4,TRUE,104,104,104,275,343,592
33,2015-12-31 01:30:00,5,2015-12-11,2015-12-31 01:31:44,5,FALSE,0,121,121,121,205,205
33,2015-12-31 14:05:00,1,2015-12-12,2015-12-31 14:06:36,1,FALSE,46,83,119,157,157,157
33,2015-12-31 16:00:00,2,2015-12-11,2015-12-31 16:01:32,2,TRUE,19,64,64,64,64,86
33,2015-12-31 20:00:00,3,2015-12-11,2015-12-31 20:01:34,3,TRUE,31,31,31,31,31,31
33,2015-12-31 23:00:00,4,2015-12-11,2015-12-31 23:00:50,4,TRUE,59,275,275,275,609,730
33,2016-01-01 01:30:00,5,2015-12-11,2016-01-01 01:31:50,5,FALSE,20,20,57,193,227,401
33,2016-01-01 14:05:00,1,2015-12-12,2016-01-01 14:07:41,1,TRUE,0,0,0,44,44,44
33,2016-01-01 16:00:00,2,2015-12-11,2016-01-01 16:02:06,2,TRUE,0,0,0,0,27,47
33,2016-01-01 20:00:00,3,2015-12-11,2016-01-01 20:01:51,3,FALSE,87,87,111,275,593,611
33,2016-01-01 23:00:00,4,2015-12-11,2016-01-01 23:03:13,4,FALSE,0,0,20,372,601,601
33,2016-01-02 01:30:00,5,2015-12-11,2016-01-02 01:33:25,5,FALSE,0,47,47,47,314,466
33,2016-01-02 14:05:00,1,2015-12-12,2016-01-02 14:07:46,1,TRUE,18,62,62,132,395,601
33,2016-01-02 23:00:00,4,2015-12-11,2016-01-02 23:02:49,4,TRUE,0,83,234,495,898,1046
33,2016-01-03 01:30:00,5,2015-12-11,2016-01-03 01:31:41,5,TRUE,220,480,480,480,480,801
33,2016-01-03 14:05:00,1,2015-12-12,2016-01-03 14:06:32,1,TRUE,64,119,119,119,143,143
33,2016-01-03 16:00:00,2,2015-12-11,2016-01-03 16:01:40,2,FALSE,0,0,0,0,18,143
33,2016-01-03 20:00:00,3,2015-12-11,2016-01-03 20:00:57,3,FALSE,0,76,362,608,856,856
33,2016-01-04 16:00:00,2,2015-12-11,2016-01-04 16:01:13,2,TRUE,0,73,73,73,109,109
33,2016-01-04 20:00:00,3,2015-12-11,2016-01-04 20:01:25,3,TRUE,93,348,369,369,915,990
33,2016-01-05 01:30:00,5,2015-12-11,2016-01-05 01:31:05,5,FALSE,0,0,0,25,25,88
33,2016-01-05 16:00:00,2,2015-12-11,2016-01-05 16:01:33,2,FALSE,0,96,96,137,311,549
33,2016-01-05 20:00:00,3,2015-12-11,2016-01-05 20:01:30,3,TRUE,146,404,555,730,853,1035
33,2016-01-06 01:30:00,5,2015-12-11,2016-01-06 01:32:04,5,FALSE,22,22,22,22,55,84
33,2016-01-06 14:05:00,1,2015-12-12,2016-01-06 14:05:55,1,FALSE,282,282,282,282,377,377
33,2016-01-06 16:00:00,2,2015-12-11,2016-01-06 16:01:39,2,FALSE,0,0,0,0,51,51
33,2016-01-06 20:00:00,3,2015-12-11,2016-01-06 20:01:34,3,TRUE,135,351,351,399,621,885
33,2016-01-06 23:00:00,4,2015-12-11,2016-01-06 23:01:00,4,TRUE,476,663,663,663,725,834
33,2016-01-07 01:30:00,5,2015-12-11,2016-01-07 01:32:13,5,FALSE,72,72,72,147,147,227
33,2016-01-07 14:05:00,1,2015-12-12,2016-01-07 14:06:33,1,FALSE,0,125,236,434,523,523
33,2016-01-07 16:00:00,2,2015-12-11,2016-01-07 16:01:03,2,FALSE,0,0,0,0,59,75
33,2016-01-07 20:00:00,3,2015-12-11,2016-01-07 20:00:52,3,TRUE,81,753,833,954,1349,1628
33,2016-01-08 01:30:00,5,2015-12-11,2016-01-08 01:32:45,5,TRUE,0,54,54,72,72,179
33,2016-01-08 14:05:00,1,2015-12-12,2016-01-08 14:06:33,1,TRUE,0,0,25,25,70,70
33,2016-01-09 14:05:00,1,2015-12-12,2016-01-09 14:07:28,1,TRUE,0,0,0,0,116,266
33,2016-01-09 23:00:00,4,2015-12-11,2016-01-09 23:01:34,4,FALSE,67,115,115,156,488,506
33,2016-01-10 01:30:00,5,2015-12-11,2016-01-10 01:31:42,5,FALSE,79,204,267,267,396,396
33,2016-01-10 14:05:00,1,2015-12-12,2016-01-10 14:07:03,1,TRUE,0,0,0,0,25,93
33,2016-01-10 20:00:00,3,2015-12-11,2016-01-10 20:01:36,3,FALSE,0,350,373,373,441,644
33,2016-01-12 01:30:00,5,2015-12-11,2016-01-12 01:31:14,5,TRUE,0,32,32,101,191,318
33,2016-01-12 16:00:00,2,2015-12-11,2016-01-12 16:01:35,2,TRUE,74,266,284,956,1435,2010
33,2016-01-13 01:30:00,5,2015-12-11,2016-01-13 01:31:31,5,FALSE,375,837,859,877,899,941
33,2016-01-13 16:00:00,2,2015-12-11,2016-01-13 16:03:14,2,TRUE,160,508,644,1026,1329,2471
33,2016-01-13 20:00:00,3,2015-12-11,2016-01-13 20:01:32,3,TRUE,0,426,608,948,1700,2827
33,2016-01-14 20:00:00,3,2016-01-14,2016-01-14 20:01:31,3,TRUE,241,524,524,727,1200,1406
33,2016-01-15 01:30:00,5,2016-01-14,2016-01-15 01:31:48,5,FALSE,0,57,57,118,146,234
33,2016-01-15 14:05:00,1,2016-01-15,2016-01-15 14:06:38,1,TRUE,42,112,112,309,576,643
33,2016-01-15 16:00:00,2,2016-01-15,2016-01-15 16:01:45,2,FALSE,0,0,0,26,101,189
33,2016-01-15 20:00:00,3,2016-01-15,2016-01-15 20:01:31,3,TRUE,138,824,1223,1695,2234,2744
33,2016-01-15 23:00:00,4,2016-01-15,2016-01-15 23:01:39,4,FALSE,345,566,905,1080,1080,1080
33,2016-01-16 01:30:00,5,2016-01-14,2016-01-16 01:31:37,5,TRUE,0,340,340,340,561,684
33,2016-01-16 14:05:00,1,2016-01-15,2016-01-16 14:06:42,1,TRUE,NA,NA,NA,NA,NA,NA
33,2016-01-16 16:00:00,2,2016-01-15,2016-01-16 16:01:34,2,TRUE,0,0,0,0,19,19
33,2016-01-16 23:00:00,4,2016-01-15,2016-01-16 23:01:31,4,TRUE,0,0,0,0,0,78
33,2016-01-17 20:00:00,3,2016-01-15,2016-01-17 20:02:12,3,TRUE,54,75,150,723,1044,1624
33,2016-01-17 23:00:00,4,2016-01-15,2016-01-17 23:00:59,4,FALSE,0,123,123,142,196,196
33,2016-01-18 01:30:00,5,2016-01-14,2016-01-18 01:31:42,5,TRUE,0,45,45,45,45,330
33,2016-01-18 14:05:00,1,2016-01-15,2016-01-18 14:07:13,1,TRUE,0,173,173,173,200,486
33,2016-01-19 01:30:00,5,2016-01-14,2016-01-19 01:31:30,5,TRUE,26,26,26,26,26,46
33,2016-01-19 16:00:00,2,2016-01-15,2016-01-19 16:02:05,2,TRUE,50,235,374,1040,1098,1170
33,2016-01-20 16:00:00,2,2016-01-15,2016-01-20 16:01:39,2,FALSE,183,183,393,552,805,861
33,2016-01-20 20:00:00,3,2016-01-15,2016-01-20 20:00:53,3,FALSE,0,436,436,494,835,915
33,2016-01-21 01:30:00,5,2016-01-14,2016-01-21 01:31:32,5,FALSE,0,0,0,0,142,162
33,2016-01-21 16:00:00,2,2016-01-15,2016-01-21 16:01:32,2,TRUE,50,342,488,1047,1185,1513
33,2016-01-21 23:00:00,4,2016-01-15,2016-01-21 23:02:11,4,FALSE,52,359,678,703,703,860
33,2016-01-22 16:00:00,2,2016-01-15,2016-01-22 16:01:54,2,FALSE,0,0,0,0,0,0
33,2016-01-22 20:00:00,3,2016-01-15,2016-01-22 20:01:33,3,TRUE,119,491,491,556,903,925
33,2016-01-23 01:30:00,5,2016-01-14,2016-01-23 01:33:40,5,TRUE,0,191,276,295,295,334
33,2016-01-23 14:05:00,1,2016-01-15,2016-01-23 14:06:32,1,TRUE,22,36,36,36,242,286
33,2016-01-23 20:00:00,3,2016-01-15,2016-01-23 20:01:33,3,TRUE,0,0,0,0,0,564
33,2016-01-24 14:05:00,1,2016-01-15,2016-01-24 14:06:41,1,TRUE,NA,NA,NA,NA,NA,NA
33,2016-01-24 16:00:00,2,2016-01-15,2016-01-24 16:01:45,2,TRUE,61,154,195,301,755,816
33,2016-01-24 23:00:00,4,2016-01-15,2016-01-24 23:01:31,4,TRUE,18,146,176,176,285,285
33,2016-01-25 01:30:00,5,2016-01-14,2016-01-25 01:31:31,5,FALSE,51,154,154,154,296,296
33,2016-01-25 16:00:00,2,2016-01-15,2016-01-25 16:01:40,2,TRUE,314,1163,1396,2030,2300,2716
33,2016-01-25 20:00:00,3,2016-01-15,2016-01-25 20:01:09,3,FALSE,0,277,447,501,927,1198
33,2016-01-25 23:00:00,4,2016-01-15,2016-01-25 23:01:38,4,FALSE,NA,NA,NA,NA,NA,NA
34,2015-12-03 22:45:00,4,2015-12-03,2015-12-03 22:46:36,4,TRUE,46,82,82,82,355,355
34,2015-12-04 00:30:00,5,2015-12-03,2015-12-04 00:32:12,5,TRUE,0,123,142,142,142,142
34,2015-12-04 13:05:00,1,2015-12-04,2015-12-04 13:06:44,1,TRUE,120,194,559,559,559,624
34,2015-12-04 16:00:00,2,2015-12-04,2015-12-04 16:04:09,2,TRUE,53,210,247,667,1302,1352
34,2015-12-04 19:30:00,3,2015-12-04,2015-12-04 19:31:30,3,TRUE,17,73,139,211,211,270
34,2015-12-04 22:45:00,4,2015-12-04,2015-12-04 22:47:04,4,TRUE,0,0,0,23,23,85
34,2015-12-05 00:30:00,5,2015-12-04,2015-12-05 00:31:30,5,TRUE,0,0,0,41,41,68
34,2015-12-05 13:05:00,1,2015-12-05,2015-12-05 13:06:30,1,TRUE,0,0,0,45,241,241
34,2015-12-05 16:00:00,2,2015-12-05,2015-12-05 16:02:03,2,FALSE,50,132,207,295,295,344
34,2015-12-05 19:30:00,3,2015-12-05,2015-12-05 19:31:00,3,FALSE,0,0,0,0,141,378
34,2015-12-05 22:45:00,4,2015-12-05,2015-12-05 22:47:48,4,FALSE,0,0,0,96,926,926
34,2015-12-06 00:30:00,5,2015-12-05,2015-12-06 00:31:21,5,FALSE,0,994,994,994,994,1035
34,2015-12-06 14:00:00,1,2015-12-06,2015-12-06 14:02:47,1,FALSE,0,0,0,56,78,262
34,2015-12-06 16:30:00,2,2015-12-06,2015-12-06 16:31:36,2,TRUE,71,96,96,96,250,402
34,2015-12-06 19:30:00,3,2015-12-06,2015-12-06 19:31:34,3,TRUE,0,0,0,0,1175,3141
34,2015-12-06 22:45:00,4,2015-12-06,2015-12-06 22:46:41,4,TRUE,37,178,178,178,178,287
34,2015-12-07 00:30:00,5,2015-12-06,2015-12-07 00:31:30,5,TRUE,0,28,28,28,28,188
34,2015-12-07 14:00:00,1,2015-12-07,2015-12-07 14:01:31,1,TRUE,0,20,20,286,322,346
34,2015-12-07 16:30:00,2,2015-12-06,2015-12-07 16:31:46,2,TRUE,21,38,38,65,65,65
34,2015-12-07 19:30:00,3,2015-12-06,2015-12-07 19:31:38,3,FALSE,0,0,0,0,0,69
34,2015-12-07 22:45:00,4,2015-12-06,2015-12-07 22:46:34,4,TRUE,23,23,23,23,23,23
34,2015-12-08 00:30:00,5,2015-12-06,2015-12-08 00:31:30,5,TRUE,0,0,0,0,0,0
34,2015-12-08 14:00:00,1,2015-12-07,2015-12-08 14:40:32,1,FALSE,0,24,51,265,346,346
34,2015-12-08 16:30:00,2,2015-12-06,2015-12-08 16:31:38,2,TRUE,0,0,102,366,605,605
34,2015-12-08 19:30:00,3,2015-12-06,2015-12-08 19:31:33,3,TRUE,67,430,430,430,430,510
34,2015-12-08 22:45:00,4,2015-12-08,2015-12-08 22:46:45,4,FALSE,50,50,50,111,208,208
34,2015-12-09 00:30:00,5,2015-12-08,2015-12-09 00:32:06,5,TRUE,61,191,331,376,376,376
34,2015-12-09 14:30:00,1,2015-12-09,2015-12-09 14:31:31,1,TRUE,47,98,155,192,192,350
34,2015-12-09 16:30:00,2,2015-12-09,2015-12-09 16:31:34,2,TRUE,63,63,63,157,367,367
34,2015-12-09 19:30:00,3,2015-12-09,2015-12-09 19:31:49,3,FALSE,52,192,326,326,326,553
34,2015-12-09 22:45:00,4,2015-12-08,2015-12-09 22:46:40,4,TRUE,0,28,28,28,28,108
34,2015-12-10 00:30:00,5,2015-12-08,2015-12-10 00:33:59,5,TRUE,0,0,0,0,43,43
34,2015-12-10 14:30:00,1,2015-12-09,2015-12-10 14:31:46,1,FALSE,85,185,218,360,498,662
34,2015-12-10 16:30:00,2,2015-12-09,2015-12-10 16:32:22,2,FALSE,99,294,452,664,769,972
34,2015-12-10 22:45:00,4,2015-12-08,2015-12-10 22:50:57,4,FALSE,91,284,381,381,440,528
34,2015-12-11 00:30:00,5,2015-12-08,2015-12-11 00:32:41,5,FALSE,0,0,37,103,103,124
34,2015-12-11 14:30:00,1,2015-12-09,2015-12-11 14:32:42,1,TRUE,0,20,78,92,465,667
34,2015-12-11 16:30:00,2,2015-12-09,2015-12-11 16:31:39,2,FALSE,500,1320,1668,2516,3975,4028
34,2015-12-11 19:30:00,3,2015-12-09,2015-12-11 19:31:10,3,TRUE,0,0,0,30,30,179
34,2015-12-11 22:45:00,4,2015-12-08,2015-12-11 22:46:53,4,TRUE,NA,NA,NA,NA,NA,NA
34,2015-12-12 00:30:00,5,2015-12-08,2015-12-12 00:31:59,5,FALSE,0,0,0,0,0,0
34,2015-12-12 16:30:00,2,2015-12-09,2015-12-12 16:31:32,2,FALSE,0,0,0,0,33,169
34,2015-12-13 00:30:00,5,2015-12-08,2015-12-13 00:31:50,5,FALSE,41,41,41,64,64,64
34,2015-12-13 16:30:00,2,2015-12-09,2015-12-13 16:32:15,2,TRUE,0,0,0,32,929,942
34,2015-12-13 19:30:00,3,2015-12-09,2015-12-13 19:31:30,3,TRUE,37,37,37,56,188,188
34,2015-12-13 22:45:00,4,2015-12-08,2015-12-13 22:46:56,4,TRUE,0,0,150,209,228,292
34,2015-12-14 16:30:00,2,2015-12-09,2015-12-14 16:32:42,2,FALSE,0,0,39,58,159,159
34,2015-12-14 22:45:00,4,2015-12-08,2015-12-14 22:48:14,4,TRUE,NA,NA,NA,NA,NA,NA
34,2015-12-15 00:30:00,5,2015-12-08,2015-12-15 00:32:05,5,TRUE,0,0,41,146,146,146
34,2015-12-15 14:30:00,1,2015-12-09,2015-12-15 14:32:04,1,TRUE,0,53,71,225,420,463
34,2015-12-15 16:30:00,2,2015-12-09,2015-12-15 16:31:54,2,FALSE,155,186,198,198,312,312
34,2015-12-15 19:30:00,3,2015-12-09,2015-12-15 19:31:33,3,TRUE,0,0,0,0,0,18
34,2015-12-15 22:45:00,4,2015-12-08,2015-12-15 22:48:03,4,TRUE,NA,NA,NA,NA,NA,NA
34,2015-12-16 00:30:00,5,2015-12-08,2015-12-16 00:34:39,5,TRUE,0,0,0,0,0,0
34,2015-12-16 14:30:00,1,2015-12-09,2015-12-16 14:31:06,1,TRUE,0,0,34,141,177,177
34,2015-12-16 16:30:00,2,2015-12-09,2015-12-16 16:32:41,2,TRUE,32,87,87,87,258,258
34,2015-12-16 19:30:00,3,2015-12-09,2015-12-16 19:33:20,3,TRUE,0,0,0,0,323,535
34,2015-12-17 00:30:00,5,2015-12-08,2015-12-17 00:32:54,5,TRUE,0,0,0,513,1445,1845
34,2015-12-17 14:30:00,1,2015-12-09,2015-12-17 14:31:30,1,TRUE,0,117,354,354,354,354
34,2015-12-17 16:30:00,2,2015-12-09,2015-12-17 16:31:30,2,FALSE,0,0,0,23,23,23
34,2015-12-17 19:30:00,3,2015-12-09,2015-12-17 19:31:54,3,TRUE,30,62,62,62,62,62
34,2015-12-18 00:30:00,5,2015-12-08,2015-12-18 00:32:10,5,FALSE,0,0,0,0,54,164
34,2015-12-18 14:30:00,1,2015-12-09,2015-12-18 14:37:28,1,TRUE,0,49,73,73,342,788
34,2015-12-18 16:30:00,2,2015-12-09,2015-12-18 16:32:26,2,FALSE,122,205,240,357,765,817
34,2015-12-19 00:30:00,5,2015-12-08,2015-12-19 00:32:12,5,TRUE,0,26,198,320,344,404
34,2015-12-19 14:30:00,1,2015-12-09,2015-12-19 14:32:04,1,TRUE,0,142,259,259,259,383
34,2015-12-19 16:30:00,2,2015-12-09,2015-12-19 16:31:02,2,TRUE,22,22,69,132,132,132
34,2015-12-19 19:30:00,3,2015-12-09,2015-12-19 19:33:02,3,TRUE,66,448,448,532,532,532
34,2015-12-19 22:45:00,4,2015-12-08,2015-12-19 22:51:15,4,TRUE,NA,NA,NA,NA,NA,NA
34,2015-12-20 00:30:00,5,2015-12-08,2015-12-20 00:32:40,5,TRUE,0,29,115,115,157,394
34,2015-12-20 14:30:00,1,2015-12-09,2015-12-20 14:31:30,1,FALSE,0,0,0,142,161,181
34,2015-12-20 16:30:00,2,2015-12-09,2015-12-20 16:31:31,2,TRUE,0,0,0,0,129,148
34,2015-12-20 19:30:00,3,2015-12-09,2015-12-20 19:33:48,3,TRUE,0,0,0,42,185,208
34,2015-12-20 22:45:00,4,2015-12-08,2015-12-20 22:47:03,4,FALSE,156,379,516,516,516,516
34,2015-12-21 00:30:00,5,2015-12-08,2015-12-21 00:32:35,5,TRUE,23,163,163,198,198,216
34,2015-12-21 14:30:00,1,2015-12-09,2015-12-21 14:30:50,1,TRUE,0,0,0,53,411,613
34,2015-12-21 16:30:00,2,2015-12-09,2015-12-21 16:31:32,2,TRUE,0,66,108,272,272,345
34,2015-12-21 19:30:00,3,2015-12-09,2015-12-21 19:31:31,3,TRUE,0,80,173,319,571,786
34,2015-12-21 22:45:00,4,2015-12-08,2015-12-21 22:51:04,4,TRUE,0,0,0,25,25,25
34,2015-12-22 00:30:00,5,2015-12-08,2015-12-22 00:34:28,5,TRUE,0,0,0,0,0,0
